id,left,top,right,bottom,row_index,col_index,area_km2,fid_count,fid_sum,id_count,area_m2_co,area_m2_su,DN_count,DN_sum,DN_mean,obf_pct,obf_n,bld_n,wsf_n,UMI,UMI_w
927,753540.699300000094809,2559188.005200000014156,754540.699300000094809,2558188.005200000014156,26,30,0.565,27,2191409.000000,27,27,3273.620000,7,1275.000000,182.142857,0.579,0.011,0.015,0.733,0.253,0.157
938,754540.699300000094809,2578188.005200000014156,755540.699300000094809,2577188.005200000014156,7,31,0.011,,,,,,1,0.000000,0.000000,0.000,0.000,,0.000,,
939,754540.699300000094809,2577188.005200000014156,755540.699300000094809,2576188.005200000014156,8,31,0.882,,,,,,1,0.000000,0.000000,0.000,0.000,,0.000,,
940,754540.699300000094809,2576188.005200000014156,755540.699300000094809,2575188.005200000014156,9,31,0.999,1,60899.000000,1,1,202.599000,1,0.000000,0.000000,0.020,0.000,0.001,0.000,0.000,0.000
941,754540.699300000094809,2575188.005200000014156,755540.699300000094809,2574188.005200000014156,10,31,0.999,208,9805509.000000,208,208,52893.925000,62,5610.000000,90.483871,5.295,0.100,0.117,0.364,0.194,0.160
942,754540.699300000094809,2574188.005200000014156,755540.699300000094809,2573188.005200000014156,11,31,0.999,577,5901856.000000,577,577,218668.974000,261,21675.000000,83.045977,21.889,0.412,0.326,0.334,0.357,0.362
943,754540.699300000094809,2573188.005200000014156,755540.699300000094809,2572188.005200000014156,12,31,0.999,734,7411011.000000,734,734,255778.264000,340,24480.000000,72.000000,25.603,0.482,0.414,0.290,0.395,0.416
944,754540.699300000094809,2572188.005200000014156,755540.699300000094809,2571188.005200000014156,13,31,0.999,693,6977862.000000,693,693,302743.548000,355,30345.000000,85.478873,30.305,0.570,0.391,0.344,0.435,0.453
945,754540.699300000094809,2571188.005200000014156,755540.699300000094809,2570188.005200000014156,14,31,0.999,822,8138231.000000,822,822,314670.279000,462,32130.000000,69.545455,31.499,0.593,0.464,0.280,0.446,0.479
946,754540.699300000094809,2570188.005200000014156,755540.699300000094809,2569188.005200000014156,15,31,0.999,221,2134824.000000,221,221,87991.347000,101,11475.000000,113.613861,8.808,0.166,0.125,0.457,0.249,0.208
947,754540.699300000094809,2569188.005200000014156,755540.699300000094809,2568188.005200000014156,16,31,0.977,229,2411440.000000,229,229,56198.859000,52,10455.000000,201.057692,5.752,0.108,0.129,0.809,0.349,0.257
948,754540.699300000094809,2568188.005200000014156,755540.699300000094809,2567188.005200000014156,17,31,0.225,25,277813.000000,25,25,9388.101000,11,2040.000000,185.454545,4.172,0.078,0.014,0.746,0.279,0.186
949,754540.699300000094809,2567188.005200000014156,755540.699300000094809,2566188.005200000014156,18,31,0.847,306,2846672.000000,306,306,115363.604000,233,30345.000000,130.236052,13.620,0.256,0.173,0.524,0.318,0.276
950,754540.699300000094809,2566188.005200000014156,755540.699300000094809,2565188.005200000014156,19,31,0.999,208,2060192.000000,208,208,93952.964000,115,14535.000000,126.391304,9.405,0.177,0.117,0.508,0.267,0.219
951,754540.699300000094809,2565188.005200000014156,755540.699300000094809,2564188.005200000014156,20,31,0.999,37,377484.000000,37,37,15085.463000,15,3315.000000,221.000000,1.510,0.028,0.021,0.889,0.313,0.197
952,754540.699300000094809,2564188.005200000014156,755540.699300000094809,2563188.005200000014156,21,31,0.999,118,8341155.000000,118,118,26346.512000,25,2805.000000,112.200000,2.637,0.050,0.067,0.451,0.189,0.137
953,754540.699300000094809,2563188.005200000014156,755540.699300000094809,2562188.005200000014156,22,31,0.999,14,1242252.000000,14,14,7942.293000,8,1785.000000,223.125000,0.795,0.015,0.008,0.897,0.307,0.189
954,754540.699300000094809,2562188.005200000014156,755540.699300000094809,2561188.005200000014156,23,31,0.999,152,13374523.000000,152,152,57538.921000,120,26775.000000,223.125000,5.760,0.108,0.086,0.897,0.364,0.257
955,754540.699300000094809,2561188.005200000014156,755540.699300000094809,2560188.005200000014156,24,31,0.999,282,25815079.000000,282,282,97764.774000,149,23205.000000,155.738255,9.786,0.184,0.159,0.626,0.323,0.262
956,754540.699300000094809,2560188.005200000014156,755540.699300000094809,2559188.005200000014156,25,31,0.999,374,35297697.000000,374,374,132750.888000,247,34935.000000,141.437247,13.288,0.250,0.211,0.569,0.343,0.298
957,754540.699300000094809,2559188.005200000014156,755540.699300000094809,2558188.005200000014156,26,31,0.848,100,9259640.000000,100,100,30053.355000,65,9945.000000,153.000000,3.544,0.067,0.056,0.615,0.246,0.172
958,754540.699300000094809,2558188.005200000014156,755540.699300000094809,2557188.005200000014156,27,31,0.029,,,,,,1,0.000000,0.000000,0.000,0.000,,0.000,,
968,755540.699300000094809,2578188.005200000014156,756540.699300000094809,2577188.005200000014156,7,32,0.284,,,,,,1,0.000000,0.000000,0.000,0.000,,0.000,,
969,755540.699300000094809,2577188.005200000014156,756540.699300000094809,2576188.005200000014156,8,32,0.504,552,51457205.000000,552,552,50847.592000,59,6630.000000,112.372881,10.089,0.190,0.312,0.452,0.318,0.291
970,755540.699300000094809,2576188.005200000014156,756540.699300000094809,2575188.005200000014156,9,32,0.999,457,41412588.000000,457,457,35763.952000,57,4080.000000,71.578947,3.580,0.067,0.258,0.288,0.204,0.188
971,755540.699300000094809,2575188.005200000014156,756540.699300000094809,2574188.005200000014156,10,32,0.999,131,8504772.000000,131,131,73458.623000,66,11730.000000,177.727273,7.353,0.138,0.074,0.715,0.309,0.228
972,755540.699300000094809,2574188.005200000014156,756540.699300000094809,2573188.005200000014156,11,32,0.999,345,3630037.000000,345,345,123518.340000,175,26775.000000,153.000000,12.364,0.233,0.195,0.615,0.348,0.294
973,755540.699300000094809,2573188.005200000014156,756540.699300000094809,2572188.005200000014156,12,32,0.999,151,1545955.000000,151,151,91166.391000,92,19635.000000,213.423913,9.126,0.172,0.085,0.858,0.372,0.274
974,755540.699300000094809,2572188.005200000014156,756540.699300000094809,2571188.005200000014156,13,32,0.999,545,5455479.000000,545,545,97213.814000,93,9435.000000,101.451613,9.731,0.183,0.308,0.408,0.300,0.278
975,755540.699300000094809,2571188.005200000014156,756540.699300000094809,2570188.005200000014156,14,32,0.999,295,2937434.000000,295,295,87632.500000,100,14535.000000,145.350000,8.772,0.165,0.167,0.585,0.306,0.250
976,755540.699300000094809,2570188.005200000014156,756540.699300000094809,2569188.005200000014156,15,32,0.913,384,3921570.000000,384,384,101792.665000,216,15555.000000,72.013889,11.149,0.210,0.217,0.290,0.239,0.229
977,755540.699300000094809,2569188.005200000014156,756540.699300000094809,2568188.005200000014156,16,32,0.119,34,321353.000000,34,34,10119.041000,9,2040.000000,226.666667,8.503,0.160,0.019,0.912,0.364,0.254
978,755540.699300000094809,2568188.005200000014156,756540.699300000094809,2567188.005200000014156,17,32,0.186,,,,,,1,0.000000,0.000000,0.000,0.000,,0.000,,
979,755540.699300000094809,2567188.005200000014156,756540.699300000094809,2566188.005200000014156,18,32,0.969,66,722593.000000,66,66,36103.988000,15,3570.000000,238.000000,3.726,0.070,0.037,0.957,0.355,0.234
980,755540.699300000094809,2566188.005200000014156,756540.699300000094809,2565188.005200000014156,19,32,0.999,539,5497312.000000,539,539,67615.480000,70,12495.000000,178.500000,6.768,0.127,0.304,0.718,0.383,0.316
981,755540.699300000094809,2565188.005200000014156,756540.699300000094809,2564188.005200000014156,20,32,0.999,198,1977985.000000,198,198,159712.998000,219,32895.000000,150.205479,15.987,0.301,0.112,0.604,0.339,0.286
982,755540.699300000094809,2564188.005200000014156,756540.699300000094809,2563188.005200000014156,21,32,0.999,53,3487734.000000,53,53,47830.289000,43,4845.000000,112.674419,4.788,0.090,0.030,0.453,0.191,0.139
983,755540.699300000094809,2563188.005200000014156,756540.699300000094809,2562188.005200000014156,22,32,0.999,91,8728444.000000,91,91,20916.354000,28,4590.000000,163.928571,2.094,0.039,0.051,0.659,0.250,0.168
984,755540.699300000094809,2562188.005200000014156,756540.699300000094809,2561188.005200000014156,23,32,0.999,183,17175023.000000,183,183,59957.887000,100,20910.000000,209.100000,6.002,0.113,0.103,0.841,0.352,0.255
985,755540.699300000094809,2561188.005200000014156,756540.699300000094809,2560188.005200000014156,24,32,0.999,74,6674200.000000,74,74,22150.552000,34,8160.000000,240.000000,2.217,0.042,0.042,0.965,0.350,0.227
986,755540.699300000094809,2560188.005200000014156,756540.699300000094809,2559188.005200000014156,25,32,0.999,112,10257370.000000,112,112,30469.292000,32,6885.000000,215.156250,3.050,0.057,0.063,0.865,0.328,0.221
987,755540.699300000094809,2559188.005200000014156,756540.699300000094809,2558188.005200000014156,26,32,0.751,317,29586953.000000,317,317,66830.330000,131,20145.000000,153.778626,8.899,0.167,0.179,0.619,0.322,0.262
988,755540.699300000094809,2558188.005200000014156,756540.699300000094809,2557188.005200000014156,27,32,0.006,3,250566.000000,3,3,2024.569000,1,0.000000,0.000000,33.743,0.635,0.002,0.000,0.212,0.255
999,756540.699300000094809,2577188.005200000014156,757540.699300000094809,2576188.005200000014156,8,33,0.001,4,322008.000000,4,4,291.432000,3,510.000000,170.000000,29.143,0.548,0.002,0.684,0.411,0.357
1000,756540.699300000094809,2576188.005200000014156,757540.699300000094809,2575188.005200000014156,9,33,0.913,299,27744177.000000,299,299,77077.550000,122,26265.000000,215.286885,8.442,0.159,0.169,0.866,0.398,0.304
1001,756540.699300000094809,2575188.005200000014156,757540.699300000094809,2574188.005200000014156,10,33,0.999,65,4473331.000000,65,65,19393.225000,19,4335.000000,228.157895,1.941,0.037,0.037,0.918,0.331,0.213
1002,756540.699300000094809,2574188.005200000014156,757540.699300000094809,2573188.005200000014156,11,33,0.999,197,2077891.000000,197,197,33965.719000,67,15045.000000,224.552239,3.400,0.064,0.111,0.903,0.359,0.251
1003,756540.699300000094809,2573188.005200000014156,757540.699300000094809,2572188.005200000014156,12,33,0.999,75,803270.000000,75,75,12824.317000,25,6120.000000,244.800000,1.284,0.024,0.042,0.985,0.350,0.223
1004,756540.699300000094809,2572188.005200000014156,757540.699300000094809,2571188.005200000014156,13,33,0.999,260,2583752.000000,260,260,33105.727000,58,8670.000000,149.482759,3.314,0.062,0.147,0.601,0.270,0.204
1005,756540.699300000094809,2571188.005200000014156,757540.699300000094809,2570188.005200000014156,14,33,0.999,44,408171.000000,44,44,7196.915000,9,1785.000000,198.333333,0.720,0.014,0.025,0.798,0.279,0.175
1006,756540.699300000094809,2570188.005200000014156,757540.699300000094809,2569188.005200000014156,15,33,0.367,10,87299.000000,10,10,11140.585000,3,510.000000,170.000000,3.036,0.057,0.006,0.684,0.249,0.162
1009,756540.699300000094809,2567188.005200000014156,757540.699300000094809,2566188.005200000014156,18,33,0.220,2,19293.000000,2,2,20.868000,1,0.000000,0.000000,0.009,0.000,0.001,0.000,0.000,0.000
1010,756540.699300000094809,2566188.005200000014156,757540.699300000094809,2565188.005200000014156,19,33,0.923,41,444594.000000,41,41,25011.700000,16,2805.000000,175.312500,2.710,0.051,0.023,0.705,0.260,0.171
1011,756540.699300000094809,2565188.005200000014156,757540.699300000094809,2564188.005200000014156,20,33,0.999,26,407035.000000,26,26,7642.799000,9,2040.000000,226.666667,0.765,0.014,0.015,0.912,0.314,0.194
1012,756540.699300000094809,2564188.005200000014156,757540.699300000094809,2563188.005200000014156,21,33,0.999,154,13950399.000000,154,154,23742.572000,39,5865.000000,150.384615,2.377,0.045,0.087,0.605,0.246,0.174
1013,756540.699300000094809,2563188.005200000014156,757540.699300000094809,2562188.005200000014156,22,33,0.999,91,7726067.000000,91,91,32316.453000,33,7650.000000,231.818182,3.235,0.061,0.051,0.932,0.348,0.231
1014,756540.699300000094809,2562188.005200000014156,757540.699300000094809,2561188.005200000014156,23,33,0.999,111,10143700.000000,111,111,70231.991000,49,11730.000000,239.387755,7.030,0.132,0.063,0.963,0.386,0.271
1015,756540.699300000094809,2561188.005200000014156,757540.699300000094809,2560188.005200000014156,24,33,0.999,94,8776186.000000,94,94,18880.895000,23,3315.000000,144.130435,1.890,0.036,0.053,0.580,0.223,0.152
1016,756540.699300000094809,2560188.005200000014156,757540.699300000094809,2559188.005200000014156,25,33,0.999,185,16424682.000000,185,185,31625.445000,48,8160.000000,170.000000,3.166,0.060,0.104,0.684,0.283,0.202
1017,756540.699300000094809,2559188.005200000014156,757540.699300000094809,2558188.005200000014156,26,33,0.732,62,5357094.000000,62,62,18097.505000,19,4590.000000,241.578947,2.472,0.047,0.035,0.972,0.351,0.227
1018,756540.699300000094809,2558188.005200000014156,757540.699300000094809,2557188.005200000014156,27,33,0.068,2,172531.000000,2,2,274.399000,4,765.000000,191.250000,0.404,0.008,0.001,0.769,0.259,0.157
1030,757540.699300000094809,2576188.005200000014156,758540.699300000094809,2575188.005200000014156,9,34,0.475,129,12114456.000000,129,129,21704.484000,45,9945.000000,221.000000,4.569,0.086,0.073,0.889,0.349,0.241
1031,757540.699300000094809,2575188.005200000014156,758540.699300000094809,2574188.005200000014156,10,34,0.138,,,,,,1,0.000000,0.000000,0.000,0.000,,0.000,,
1032,757540.699300000094809,2574188.005200000014156,758540.699300000094809,2573188.005200000014156,11,34,0.197,55,542268.000000,55,55,5819.979000,13,2550.000000,196.153846,2.954,0.056,0.031,0.789,0.292,0.193
1033,757540.699300000094809,2573188.005200000014156,758540.699300000094809,2572188.005200000014156,12,34,0.562,59,527585.000000,59,59,24751.398000,37,7650.000000,206.756757,4.404,0.083,0.033,0.832,0.316,0.213
1034,757540.699300000094809,2572188.005200000014156,758540.699300000094809,2571188.005200000014156,13,34,0.972,328,3217470.000000,328,328,41472.263000,63,7140.000000,113.333333,4.267,0.080,0.185,0.456,0.240,0.197
1035,757540.699300000094809,2571188.005200000014156,758540.699300000094809,2570188.005200000014156,14,34,0.715,51,529246.000000,51,51,28955.652000,15,2805.000000,187.000000,4.050,0.076,0.029,0.752,0.286,0.192
1036,757540.699300000094809,2570188.005200000014156,758540.699300000094809,2569188.005200000014156,15,34,0.032,,,,,,1,0.000000,0.000000,0.000,0.000,,0.000,,
1040,757540.699300000094809,2566188.005200000014156,758540.699300000094809,2565188.005200000014156,19,34,0.017,1,18523.000000,1,1,338.927000,1,0.000000,0.000000,1.994,0.038,0.001,0.000,0.013,0.016
1041,757540.699300000094809,2565188.005200000014156,758540.699300000094809,2564188.005200000014156,20,34,0.120,1,62260.000000,1,1,69.364000,1,0.000000,0.000000,0.058,0.001,0.001,0.000,0.001,0.001
1042,757540.699300000094809,2564188.005200000014156,758540.699300000094809,2563188.005200000014156,21,34,0.472,9,855245.000000,9,9,2214.190000,3,510.000000,170.000000,0.469,0.009,0.005,0.684,0.233,0.142
1043,757540.699300000094809,2563188.005200000014156,758540.699300000094809,2562188.005200000014156,22,34,0.815,8,778377.000000,8,8,935.396000,2,255.000000,127.500000,0.115,0.002,0.005,0.513,0.173,0.105
1044,757540.699300000094809,2562188.005200000014156,758540.699300000094809,2561188.005200000014156,23,34,0.999,17,1913948.000000,17,17,2028.462000,2,255.000000,127.500000,0.203,0.004,0.010,0.513,0.176,0.108
1045,757540.699300000094809,2561188.005200000014156,758540.699300000094809,2560188.005200000014156,24,34,0.999,43,3711677.000000,43,43,10638.206000,11,2295.000000,208.636364,1.065,0.020,0.024,0.839,0.294,0.185
1046,757540.699300000094809,2560188.005200000014156,758540.699300000094809,2559188.005200000014156,25,34,0.919,124,11426729.000000,124,124,18516.814000,18,3570.000000,198.333333,2.015,0.038,0.070,0.798,0.302,0.203
1047,757540.699300000094809,2559188.005200000014156,758540.699300000094809,2558188.005200000014156,26,34,0.421,2,210288.000000,2,2,60.773000,1,0.000000,0.000000,0.014,0.000,0.001,0.000,0.000,0.000
1063,758540.699300000094809,2573188.005200000014156,759540.699300000094809,2572188.005200000014156,12,35,0.010,,,,,,1,0.000000,0.000000,0.000,0.000,,0.000,,
1064,758540.699300000094809,2572188.005200000014156,759540.699300000094809,2571188.005200000014156,13,35,0.091,2,12776.000000,2,2,236.766000,1,0.000000,0.000000,0.260,0.005,0.001,0.000,0.002,0.002
1073,758540.699300000094809,2563188.005200000014156,759540.699300000094809,2562188.005200000014156,22,35,0.062,,,,,,1,0.000000,0.000000,0.000,0.000,,0.000,,
1074,758540.699300000094809,2562188.005200000014156,759540.699300000094809,2561188.005200000014156,23,35,0.552,97,8584168.000000,97,97,8372.532000,11,2550.000000,231.818182,1.517,0.029,0.055,0.932,0.339,0.220
1075,758540.699300000094809,2561188.005200000014156,759540.699300000094809,2560188.005200000014156,24,35,0.209,93,8349247.000000,93,93,13876.072000,17,3825.000000,225.000000,6.639,0.125,0.053,0.905,0.361,0.252
1076,758540.699300000094809,2560188.005200000014156,759540.699300000094809,2559188.005200000014156,25,35,0.073,,,,,,1,0.000000,0.000000,0.000,0.000,,0.000,,
1077,758540.699300000094809,2559188.005200000014156,759540.699300000094809,2558188.005200000014156,26,35,0.320,,,,,,1,0.000000,0.000000,0.000,0.000,,0.000,,
1106,759540.699300000094809,2560188.005200000014156,760540.699300000094809,2559188.005200000014156,25,36,0.009,,,,,,1,0.000000,0.000000,0.000,0.000,,0.000,,
1107,759540.699300000094809,2559188.005200000014156,760540.699300000094809,2558188.005200000014156,26,36,0.026,,,,,,1,0.000000,0.000000,0.000,0.000,,0.000,,
